Unnamed: 0.1,Unnamed: 0,ISBN,ID,title,authors,description,avg_rating,age,no_synset,synset,emotion_vector,lang
8216,8216,9780345452061,1058108,Rise to Rebellion,[Jeff Shaara],"Jeff Shaara dazzled readers with his bestselling novels <i>Gods</i> <i>and Generals, </i> <i>The Last Full Measure</i>, and <i>Gone for Soldiers</i>. Now the acclaimed author who illuminated the Civil War and the Mexican-American War brilliantly brings to life the American Revolution, creating a superb saga of the men who helped to forge the destiny of a nation.<br /><br />In 1770, the fuse of revolution is lit by a fateful command--""Fire!""--as England's peacekeeping mission ignites into the Boston Massacre. The senseless killing of civilians leads to a tumultuous trial in which lawyer John Adams must defend the very enemy who has assaulted and abused the laws he holds sacred.<br /><br />The taut courtroom drama soon broadens into a stunning epic of war as King George III leads a reckless and corrupt government in London toward the escalating abuse of his colonies. Outraged by the increasing loss of their liberties, an extraordinary gathering of America's most inspiring characters confronts the British presence with the ideals that will change history.<br /><br />John Adams, the idealistic attorney devoted to the law, who rises to greatness by the power of his words . . . Ben Franklin, one of the most celebrated men of his time, the elderly and audacious inventor and philosopher who endures firsthand the hostile prejudice of the British government . . . Thomas Gage, the British general given the impossible task of crushing a colonial rebellion without starting an all-out war . . . George Washington, the dashing Virginian whose battle experience in the French and Indian War brings him the recognition that elevates him to command of a colonial army . . . and many other immortal names from the Founding Family of the colonial struggle--Abigail Adams, Thomas Jefferson, Joseph Warren, Samuel Adams, Richard Henry Lee-- captured as never before in their full flesh-and-blood humanity.<br /><br />More than a powerful portrait of the people and purpose of the revolution, <i>Rise to Rebellion</i> is a vivid account of history's most pivotal events. The Boston Tea Party, the battles of Concord and Bunker Hill--all are recreated with the kind of breathtaking detail only a master like Jeff Shaara can muster. His most impressive achievement, <i>Rise to Rebellion</i> reveals with new immediacy how philosophers became fighters, ideas their ammunition, and how a scattered group of colonies became the United States of America.<br /><br />Length: 6 hrs and 1 min",4.19,17.0,,,"{'Anger': 0.16834136505007008, 'Anticipation': 0.11061553709969582, 'Disgust': 0.07126866946922315, 'Fear': 0.20543251649065242, 'Joy': 0.13759014320380056, 'Sadness': 0.08216275334085238, 'Surprise': 0.06440753272497352, 'Trust': 0.16018148262073212}",en
8227,8227,9780380756278,774060,Prisoner of My Desire,[Johanna Lindsey],"CAPTIVE OF LOVE<br /><br />Spirited Rowena Belleme must produce an heir--or incur the dangerous wrath of a ruthless stepbrother, who stands to forfeit his ill-gotten wealth. And the magnificent Warrick deChaville is the perfect choice to sire her child--though it means imprisoning the handsome knight...and forcing him to bend to her amorous whims.<br /><br />SLAVE OF PASSION<br /><br />Vowing to resist but betrayed by his own virility, noble Warrick is intoxicated by Rowena's sapphire eyes and voluptuous beauty. Yet all the while he plans a fitting revenge--eagerly awaiting the time when his sensuous captor becomes his helpless captive ... and is made to suffer the same rapturous torment and exquisite ecstasy that he himself has endured.",4.06,17.0,,,"{'Anger': 0.1121748178980229, 'Anticipation': 0.16479046447828968, 'Disgust': 0.06162141708447639, 'Fear': 0.17968025730772869, 'Joy': 0.175366568914956, 'Sadness': 0.13239996216062816, 'Surprise': 0.04936146059975404, 'Trust': 0.12460505155614415}",en
8234,8234,9780380844005,896625,A Rose in Winter,[Kathleen E. Woodiwiss],"A HEART TORMENTED <br /><br />Erienne's father had given her hand to the richest suitor. She was now Lady Saxton, mistress of a great manor all but ruined by fire, wife to a man whose mysteriously shrouded form aroused fear and pity. Yet even as she fell in love with her adoring husband, Erienne despaired of freeing her heart from the dashingly handsome Yankee who couldn't forget her. The beautiful Erienne, once filled with young dreams of romance, was now a wife and woman ... torn between the two men she loved.",4.16,17.0,,,"{'Anger': 0.09914529914529915, 'Anticipation': 0.11305903398926655, 'Disgust': 0.05959053866030611, 'Fear': 0.112383224011131, 'Joy': 0.29222818525144106, 'Sadness': 0.2018684158219042, 'Surprise': 0.01800834824090638, 'Trust': 0.10371695487974555}",en
8262,8262,9780553571516,127453,"To Live Again (Dawn Rochelle, #5)",[Lurlene McDaniel],"Dawn Rochelle looks like any other seventeen-year-old girt, but looks can be deceiving. At the age of thirteen, Dawn was diagnosed with leukemia. Now almost three years into remission, Dawn is a senior in high school and looking forward to college. But her plans are disrupted when she suffers another medical crisis that causes partial paralysis. The doctors are optimistic about her recovery, but Dawn finds herself giving in to despair. At least during remission she could try to forget about her cancer and pretend she was a normal girl. But the effects of the paralysis are impossible to hide. Dawn thought her bad times were over. Will she be able to find the strength and courage to live again?",4.18,16.0,,,"{'Anger': 0.0902845212662653, 'Anticipation': 0.1267236356574092, 'Disgust': 0.053287046028355024, 'Fear': 0.210234997086813, 'Joy': 0.1150466109924257, 'Sadness': 0.17117401437172267, 'Surprise': 0.02561176927558749, 'Trust': 0.2076374053214216}",en
8321,8321,9780553571813,94300,Long After Midnight,[Iris Johansen],"She wanted to save lives.  The killer wanted to end hers.<br /><br />The first warning was triggered hundreds of miles away.  The second warning exploded only yards from where she and her son stood.  Now Kate Denby realizes the frightening truth:  She is somebody's target.<br /><br />Danger has arrived in Kate's backyard with a vengeance.  And the gifted scientist is awakening to a nightmare world where a ruthless killer is stalking her...where her innocent son is considered expendable...and where the medical research to which she has devoted her life is the same research that could get her killed.  Her only hope of protecting her family and making that medical breakthrough is to elude her enemy until she can face him on her own ground, on her own terms—and destroy him.",4.11,17.333333333333332,,,"{'Anger': 0.1519696501830694, 'Anticipation': 0.0858441042833826, 'Disgust': 0.05926595791609688, 'Fear': 0.27500110282765017, 'Joy': 0.08463099386827827, 'Sadness': 0.1308615289602541, 'Surprise': 0.06581675415766024, 'Trust': 0.14660990780360844}",en
8328,8328,9780061067716,2991896,Battlecry Forever!,[Joanna Campbell],"<b>""Battlecry is a loser.""</b><br /><br />Fifteen-year-old Leslie D'Andrea can have any horse she wants—her parents own stables where they train retired Thoroughbreds to become pleasure riders. But the only horse Leslie wants is Battlecry, a racer everyone else has given up on as wild and untrainable. <br /><br />Leslie knows Battlecry is something more. Beneath his unpredictable behavior is a spirited horse who would give his all to win races again—for her. <br /><br />Finally Leslie's parents give Battlecry a chance to prove his worth. Leslie doesn't know that by entering Battlecry in a race, she'll risk losing him forever...",4.07,13.0,,,"{'Anger': 0.02537812681791739, 'Anticipation': 0.17037521815008727, 'Disgust': 0.017015706806282723, 'Fear': 0.04086678301337988, 'Joy': 0.18230075625363584, 'Sadness': 0.07940663176265271, 'Surprise': 0.2198952879581152, 'Trust': 0.264761489237929}",en
8346,8346,9780590543071,1942831,A Little Princess,[Frances Hodgson Burnett],"Frances Hodgson Burnett's enduring tale, brought to life in a new book-plus-audio edition. <br />In one of the best-loved classic tales for children, Sara Crewe is sent to England to attend Miss Minchin's boarding school for girls. Her time there starts wonderfully as she is treated just like a princess. Unfortunately it is because Miss Minchin is hoping to gain a piece of Sara's family fortune. <br />But when Sara's wealthy father dies and leaves her penniless, Miss Minchin makes Sara do the worst chores in the house. Still, as badly as Miss Minchin treats Sara, with a little help from her friends and her imagination, Sara is determined to find happiness no matter what. <br />A Little Princess is read by Royal Shakespeare actor Lucy Whybrow, with music and effects to set the mood. <br />With the included audio you can HEAR the entire book, word for word, READ ALONG with the audio, or READ the story on your own. <br />Each HEAR IT READ IT classic presents the world's greatest stories in an easy-to-read abridged format. The included audio contains a dramatic reading-with music and sound effects-that match the text, word for word, so children of all ages and reading levels can read along.",4.2,13.0,,,"{'Anger': 0.05472199745694139, 'Anticipation': 0.1625476823488614, 'Disgust': 0.033221592879435914, 'Fear': 0.10320194197202638, 'Joy': 0.28207143682811237, 'Sadness': 0.10301699225523062, 'Surprise': 0.04984394867645359, 'Trust': 0.21137440758293843}",en
8353,8353,9780671002220,1057251,"Her Secret (He Said, She Said)",[Jennifer Baker],"What happens when the guy you love is your sister's boyfriend? Tina wants her older sister Drew to be happy. But she can't help herself. She's falling in love with Drew's boyfriend, Jake.",4.18,13.0,,,"{'Anger': 0.0, 'Anticipation': 0.14019700445284036, 'Disgust': 0.0, 'Fear': 0.02739171501821616, 'Joy': 0.45931723114289563, 'Sadness': 0.11793280259074347, 'Surprise': 0.0, 'Trust': 0.2551612467953042}",en
8407,8407,9780671741181,831869,Where Are the Children?,[Mary Higgins Clark],Nancy Eldredge leads a quiet life on Cape Cod until a newspaper article and her children's disappearance bring to light her trial for murder in California.,4.03,17.0,,,"{'Anger': 0.12548964745383323, 'Anticipation': 0.07316731952993845, 'Disgust': 0.11737548964745383, 'Fear': 0.16172355903749303, 'Joy': 0.21726357022943482, 'Sadness': 0.1289871292669278, 'Surprise': 0.08631785114717402, 'Trust': 0.08967543368774482}",en
8414,8414,9780061092879,798368,Rise and Walk: The Trial and Truimph of Dennis Byrd,"[Dennis Byrd, Michael D'Orso]","In this profoundly moving and inspirational memoir, New York Jets football star Dennis Byrd describes his battle to overcome a tragic injury on national TV. Facing the forecast of lifetime paralysis, he draws from a deep well of inner strength to make the play of his life: to rise and walk. ""Undeniably gripping!""--The New York Times Book Review. 16 pages of photos.",4.1,17.0,,,"{'Anger': 0.09318196313540403, 'Anticipation': 0.18636392627080808, 'Disgust': 0.005485043689010778, 'Fear': 0.140889087314242, 'Joy': 0.19108361502646856, 'Sadness': 0.2195930862937687, 'Surprise': 0.0, 'Trust': 0.16340327827029785}",en
8417,8417,9780141301105,170668,The Witches,"[Roald Dahl, Quentin Blake]","This is not a fairy-tale. This is about <i>real witches</i>. Real witches don't ride around on broomsticks. They don't even wear black cloaks and hats. They are vile, cunning, detestable creatures who disguise themselves as nice, ordinary ladies. So how can you tell when you're face to face with one? Well, if you don't know yet you'd better find out quickly-because there's nothing a witch loathes quite as much as children and she'll wield all kinds of terrifying powers to get rid of them.",4.18,15.6,,,"{'Anger': 0.23433457081786477, 'Anticipation': 0.029418382270221626, 'Disgust': 0.21099111261109238, 'Fear': 0.22522218472269095, 'Joy': 0.10929238384520194, 'Sadness': 0.04303071211609855, 'Surprise': 0.021093486331420858, 'Trust': 0.12661716728540895}",en
